year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2
2017,499.6682,2,1,1,4,5,5
2017,499.6682,2,1,1,4,5,5
2017,2571.05784,2,1,2,1,3,1
2017,965.97519,1,1,2,1,6,5
2017,1970.2665600000003,1,1,2,1,3,1
2017,10669.5679,1,1,2,1,6,2
2017,931.7034,1,1,2,1,7,4
2017,1273.89819,1,1,2,1,5,1
2017,1273.89819,1,1,2,1,5,1
2017,850.3499699999999,1,1,2,1,6,4
2017,1011.2382,1,1,2,1,5,1
2017,1011.2382,1,1,2,1,5,1
2017,7607.1755,2,1,2,1,5,1
2017,3908.00745,1,3,2,3,4,1
2017,3908.00745,1,3,2,3,4,1
2017,39080.0745,1,3,2,3,4,1
2017,3498.1249399999997,1,1,2,1,1,1
2017,3950.1251700000003,1,1,2,1,7,2
2017,4110.41683,2,1,2,1,3,1
2017,4110.41683,2,1,2,1,3,1
2017,4110.41683,2,1,2,1,3,1
2017,4110.41683,2,1,2,1,3,1
2017,797.40342,1,1,1,4,6,2
2017,905.2869400000001,2,1,2,1,6,4
2017,565.65868,2,1,1,4,3,1
2017,7244.6842,2,1,2,1,7,4
2017,3401.0595200000002,2,1,2,1,4,1
2017,1525.9889,2,1,1,4,3,1
2017,3866.78453,2,3,2,3,5,1
2017,1252.81992,2,1,2,1,8,4
2017,4123.20735,2,3,2,3,6,2
2017,2600.0080399999997,2,1,2,1,7,2
2017,3323.0590899999997,2,2,2,2,8,1
2017,19212.73338,1,2,2,2,6,1
2017,3202.12223,1,2,2,2,6,1
2017,3202.12223,1,2,2,2,6,1
2017,3110.04145,2,3,1,4,7,2
2017,4216.62653,1,1,1,4,5,2
2017,3085.49078,1,1,2,1,4,1
2017,370.31507,2,1,2,1,6,4
2017,3339.2908199999997,2,1,2,1,7,2
2017,1765.48258,2,1,2,1,5,1
2017,1765.48258,2,1,2,1,5,1
2017,1765.48258,2,1,2,1,5,1
2017,1765.48258,2,1,2,1,5,1
2017,1765.48258,2,1,2,1,5,1
2017,2750.5553600000003,1,3,2,3,7,2
2017,3813.3399,2,3,2,3,5,5
2017,1535.64895,2,1,2,1,5,2
2017,1617.0548800000001,2,1,2,1,3,1
2017,1898.2041199999999,1,1,1,4,2,1
2017,1621.30629,1,3,1,4,5,2
2017,1259.07779,1,2,2,2,7,5
2017,587.89799,2,1,2,1,6,4
2017,412.63721,2,1,2,1,8,2
2017,542.5048099999999,2,1,2,1,7,4
2017,471.48740999999995,2,1,2,1,6,4
2017,471.48740999999995,2,1,2,1,6,4
2017,397.84783999999996,2,1,2,1,7,4
2017,1838.9369199999999,1,1,2,1,5,1
2017,1606.50905,2,3,2,3,5,2
2017,426.64612999999997,1,3,2,3,7,2
2017,996.64172,2,1,2,1,6,2
2017,405.1289,2,1,2,1,7,2
2017,1193.63987,1,2,2,2,6,1
2017,443.1213,1,1,2,1,8,2
2017,471.48740999999995,2,1,2,1,6,88
2017,1067.60889,2,1,2,1,4,4
2017,483.10582,2,1,1,4,3,1
2017,464.34282,2,2,2,2,7,1
2017,1664.24327,2,1,2,1,7,1
2017,854.49996,2,1,2,1,4,1
2017,854.49996,2,1,2,1,4,1
2017,395.69712000000004,2,1,2,1,7,2
2017,3212.20395,2,1,2,1,8,3
2017,1231.51931,2,1,2,1,8,4
2017,3265.88155,2,1,2,1,5,2
2017,3760.31766,1,1,2,1,3,1
2017,2953.03103,2,2,2,2,8,1
2017,2953.03103,2,2,2,2,8,1
2017,2953.03103,2,2,2,2,8,1
2017,2953.03103,2,2,2,2,8,1
2017,2902.35165,2,1,2,1,5,2
2017,3213.92589,1,1,2,1,7,3
2017,3518.01121,2,1,1,4,7,2
2017,1964.66596,2,1,1,4,5,2
2017,1964.66596,2,1,1,4,5,2
2017,3524.5827,1,3,1,4,8,2
2017,5644.4821,1,3,1,4,1,1
2017,5644.4821,1,3,1,4,1,1
2017,5644.4821,1,3,1,4,1,1
2017,5848.09826,2,1,2,1,1,1
2017,1719.3701,2,1,2,1,6,4
2017,2930.81022,2,3,1,4,5,1
2017,2175.28114,2,1,2,1,8,4
2017,1487.04266,2,1,2,1,7,4
2017,1433.7355699999998,2,2,2,2,7,1
2017,1433.7355699999998,2,2,2,2,7,1
2017,942.9667099999999,1,1,1,4,7,1
2017,784.01432,2,1,2,1,7,3
2017,2918.6461600000002,1,1,2,1,5,1
2017,953.1316,2,3,1,4,5,1
2017,1710.9842199999998,2,1,2,1,7,4
2017,1740.2643,1,1,2,1,7,5
2017,1056.6398900000002,2,1,1,4,6,2
2017,876.0624,1,1,2,1,7,4
2017,1193.6376,2,1,2,1,8,4
2017,1193.6376,2,1,2,1,8,4
2017,861.72794,1,1,2,1,7,2
2017,7927.16008,2,1,1,4,3,1
2017,482.30862,1,1,2,1,6,4
2017,973.7963599999999,2,1,2,1,6,1
2017,973.7963599999999,2,1,2,1,6,1
2017,1509.11435,1,1,2,1,3,1
2017,1351.87424,2,2,2,2,1,1
2017,990.0479,2,1,2,1,1,1
2017,990.0479,2,1,2,1,1,1
2017,1429.5340199999998,1,1,2,1,6,4
2017,528.41178,1,1,2,1,6,2
2017,1790.37052,2,1,1,4,7,2
2017,3317.6225,2,1,2,1,5,1
2017,1558.3935800000002,1,1,2,1,6,4
2017,5254.2073,2,2,2,2,4,1
2017,4399.54022,1,2,2,2,6,2
2017,1924.6206300000001,1,2,2,2,5,2
2017,316.46738,2,1,2,1,6,2
2017,316.46738,2,1,2,1,6,2
2017,4405.85246,2,2,2,2,3,1
2017,1279.86224,2,1,2,1,7,4
2017,738.4192,1,1,2,1,7,4
2017,950.27225,2,1,2,1,7,2
2017,1620.96049,1,2,2,2,3,1
2017,1620.96049,1,2,2,2,3,1
2017,650.8539900000001,1,1,2,1,6,2
2017,495.3595,2,1,2,1,5,1
2017,457.42097,2,1,2,1,6,4
2017,457.42097,2,1,2,1,6,4
2017,4574.2097,2,1,2,1,6,4
2017,574.99826,1,1,1,4,5,2
2017,574.99826,1,1,1,4,5,2
2017,574.99826,1,1,1,4,5,2
2017,5956.368570000001,1,1,2,1,1,1
2017,7126.67083,2,1,1,4,4,1
2017,3283.39345,1,1,2,1,4,1
2017,1988.99385,2,1,2,1,3,2
2017,1358.9439300000001,2,3,2,3,3,1
2017,3518.92256,2,3,1,4,7,1
2017,1391.89547,2,2,2,2,7,1
2017,5011.332579999999,1,1,1,4,6,2
2017,1310.78213,1,2,2,2,6,1
2017,5422.6309,2,1,2,1,6,2
2017,606.68246,1,1,2,1,2,1
2017,737.68925,2,1,2,1,1,1
2017,1597.2451,2,1,2,1,7,4
2017,785.75981,2,1,2,1,4,1
2017,5404.8431,2,3,2,3,6,2
2017,615.0149200000001,1,1,2,1,5,1
2017,328.89867999999996,2,1,2,1,7,5
2017,328.89867999999996,2,1,2,1,7,5
2017,440.74612,1,1,2,1,5,1
2017,440.74612,1,1,2,1,5,1
2017,387.77662000000004,2,1,2,1,8,2
2017,444.88734000000005,1,1,2,1,6,1
2017,710.87698,2,1,2,1,1,1
2017,710.87698,2,1,2,1,1,1
2017,496.3211,2,3,1,4,4,1
2017,371.01631000000003,1,1,1,4,7,5
2017,610.6401400000001,1,2,2,2,6,2
2017,1682.34778,2,1,2,1,6,4
2017,4405.85246,2,2,2,2,3,1
2017,1324.70098,1,1,2,1,5,1
2017,1969.20159,2,1,2,1,3,1
2017,1471.23251,2,1,2,1,7,3
2017,1302.51278,2,1,2,1,8,4
2017,1660.58991,2,1,2,1,6,1
2017,7558.76597,1,1,2,1,2,1
2017,862.05794,2,2,2,2,6,1
2017,958.9177300000001,1,1,2,1,5,2
2017,3087.93435,1,1,2,1,3,1
2017,2097.8988,2,1,2,1,4,1
2017,1830.27064,2,1,1,4,2,1
2017,1844.5462899999998,2,1,1,4,2,1
2017,1434.13122,1,2,2,2,6,1
2017,2369.46294,2,1,2,1,7,5
2017,2369.46294,2,1,2,1,7,5
2017,1211.36096,2,1,2,1,5,2
2017,2034.4128600000001,2,1,1,4,6,5
2017,547.7708700000001,2,1,2,1,5,1
2017,1304.77575,2,1,2,1,7,4
2017,1304.77575,2,1,2,1,7,4
2017,669.66816,1,3,2,3,6,1
2017,669.66816,1,3,2,3,6,1
2017,669.66816,1,3,2,3,6,1
2017,669.66816,1,3,2,3,6,1
2017,669.66816,1,3,2,3,6,1
2017,1772.84966,2,1,2,1,8,4
2017,1418.33055,1,1,2,1,7,5
2017,503.24895999999995,2,1,2,1,8,2
2017,1070.51012,2,1,2,1,2,1
2017,729.0383,1,2,2,2,4,3
2017,785.87882,1,1,2,1,4,2
2017,2652.212,2,2,2,2,5,1
2017,2652.212,2,2,2,2,5,1
2017,4405.85246,2,2,2,2,3,1
2017,855.49286,1,1,2,1,5,2
2017,855.49286,1,1,2,1,5,2
2017,855.49286,1,1,2,1,5,2
2017,1208.6405,2,2,2,2,6,1
2017,13221.852659999999,1,1,2,1,2,1
2017,2267.45425,1,1,2,1,6,2
2017,922.1882,2,1,2,1,6,2
2017,922.1882,2,1,2,1,6,2
2017,922.1882,2,1,2,1,6,2
2017,3593.50536,2,1,2,1,6,4
2017,3808.4539600000003,1,1,2,1,6,2
2017,3586.6082,2,1,2,1,6,4
2017,3586.6082,2,1,2,1,6,4
2017,1199.71771,1,1,1,4,6,2
2017,720.53743,1,1,2,1,7,1
2017,1617.66269,2,1,2,1,2,1
2017,1617.66269,2,1,2,1,2,1
2017,915.9716099999999,2,1,2,1,6,2
2017,2936.89362,2,1,2,1,5,1
2017,1233.6232300000001,1,1,2,1,4,1
2017,819.7141799999999,2,1,2,1,7,4
2017,1231.36273,1,1,2,1,7,1
2017,1352.17938,2,1,2,1,7,4
2017,1352.17938,2,1,2,1,7,4
2017,3156.9090300000003,1,1,1,4,7,4
2017,41870.5121,2,2,2,2,6,3
2017,1970.2191699999998,1,1,2,1,6,2
2017,1883.11852,1,2,2,2,8,3
2017,1045.2540800000002,1,1,2,1,7,2
2017,1556.1574,2,1,2,1,6,2
2017,384.82307000000003,1,1,2,1,5,1
2017,2935.51878,1,1,2,1,7,3
2017,4032.4312299999997,2,1,2,1,6,3
2017,384.44372000000004,1,1,2,1,6,2
2017,620.14799,1,1,2,1,7,2
2017,620.14799,1,1,2,1,7,2
2017,645.78486,1,1,1,4,5,1
2017,1059.1952099999999,1,1,2,1,5,1
2017,1303.2551,1,1,2,1,6,5
2017,1032.57745,2,2,2,2,7,3
2017,532.93384,1,3,2,3,8,4
2017,494.81082999999995,1,1,2,1,5,1
2017,1614.02608,1,1,2,1,4,1
2017,3415.8506700000003,1,2,2,2,7,1
2017,425.18003,2,3,1,4,6,2
2017,3462.4783899999998,1,2,2,2,6,2
2017,3462.4783899999998,1,2,2,2,6,2
2017,3462.4783899999998,1,2,2,2,6,2
2017,3462.4783899999998,1,2,2,2,6,2
2017,2936.89362,2,1,2,1,5,1
2017,2936.89362,2,1,2,1,5,1
2017,3206.19262,2,3,2,3,7,3
2017,1486.16516,2,1,2,1,6,1
2017,2220.3758399999997,1,1,2,1,1,1
2017,1794.18877,2,3,2,3,6,1
2017,909.5604099999999,1,1,2,1,5,2
2017,774.44808,1,1,2,1,7,1
2017,1020.59884,1,1,1,4,7,2
2017,561.40135,2,3,1,4,3,1
2017,825.28539,1,1,2,1,7,1
2017,825.28539,1,1,2,1,7,1
2017,995.1918800000001,2,1,2,1,6,1
2017,623.01162,1,1,2,1,7,4
2017,623.01162,1,1,2,1,7,4
2017,623.01162,1,1,2,1,7,4
2017,1801.41253,1,1,2,1,5,1
2017,1801.41253,1,1,2,1,5,1
2017,3021.8841,2,1,2,1,5,4
2017,1011.8987699999999,2,3,2,3,2,1
2017,1987.21295,1,1,2,1,7,4
2017,1987.21295,1,1,2,1,7,4
2017,160.97432,2,1,1,4,7,4
2017,4087.1261200000004,2,1,2,1,2,1
2017,1387.41918,2,1,2,1,5,2
2017,2266.1028300000003,1,1,2,1,5,4
2017,2553.79572,1,1,2,1,6,2
2017,528.09132,2,1,2,1,7,4
2017,374.28767,2,2,2,2,7,3
2017,613.3163900000001,1,1,2,1,1,1
2017,392.39401000000004,1,2,2,2,7,2
2017,427.20832,1,1,2,1,5,1
2017,908.2574800000001,1,3,2,3,5,5
2017,429.53515999999996,2,1,2,1,4,1
2017,578.97522,1,2,2,2,5,1
2017,578.97522,1,2,2,2,5,1
2017,578.97522,1,2,2,2,5,1
2017,461.01704000000007,1,1,2,1,6,2
2017,865.00105,1,1,2,1,4,1
2017,920.0402300000001,1,1,2,1,3,1
2017,3548.5341700000004,2,3,2,3,4,1
2017,4293.753070000001,1,1,2,1,1,1
2017,3050.5918899999997,1,1,1,4,6,1
2017,2822.3958,1,2,2,2,7,1
2017,4971.69401,2,1,2,1,4,1
2017,4971.69401,2,1,2,1,4,1
2017,3170.78534,2,2,2,2,3,88
2017,56924.5707,2,1,2,1,7,1
2017,6966.07345,2,2,2,2,6,2
2017,3288.0855100000003,1,1,1,4,5,4
2017,3016.26431,2,1,1,4,5,1
2017,117.08453999999999,1,1,2,1,6,4
2017,3497.9106100000004,2,2,2,2,6,1
2017,4624.771470000001,2,1,2,1,4,1
2017,3379.8704700000003,1,1,2,1,5,4
2017,3234.48997,1,3,2,3,6,2
2017,3547.8315299999995,2,1,2,1,6,2
2017,772.50397,2,1,2,1,7,1
2017,811.1906799999999,1,1,2,1,7,2
2017,768.4513599999999,2,1,1,4,8,2
2017,2658.41946,1,3,1,4,2,1
2017,2806.64849,2,1,2,1,6,4
2017,2053.73106,1,1,2,1,5,2
2017,2191.77447,2,2,2,2,6,1
2017,1391.57925,2,2,2,2,1,1
2017,1028.01014,2,1,1,4,6,3
2017,1934.2704,1,2,2,2,5,1
2017,2866.0607800000002,2,3,2,3,5,1
2017,953.5917400000001,2,1,2,1,5,1
2017,2568.0837300000003,1,1,2,1,8,2
2017,993.1651400000001,1,1,2,1,7,2
2017,2322.7944399999997,1,1,1,4,7,4
2017,2322.7944399999997,1,1,1,4,7,4
2017,1996.5818399999998,1,1,1,4,7,1
2017,1996.5818399999998,1,1,1,4,7,1
2017,1996.5818399999998,1,1,1,4,7,1
2017,1996.5818399999998,1,1,1,4,7,1
2017,1996.5818399999998,1,1,1,4,7,1
2017,3957.1439299999997,1,2,2,2,7,4
2017,1467.9712,2,1,2,1,6,2
2017,1648.23073,1,1,2,1,5,1
2017,667.13669,1,1,2,1,8,2
2017,2087.97471,1,1,2,1,6,1
2017,1392.05981,2,1,2,1,7,2
2017,2757.51793,2,1,2,1,1,1
2017,1155.7306800000001,1,1,2,1,4,1
2017,1854.1378300000001,1,3,1,4,7,2
2017,1854.1378300000001,1,3,1,4,7,2
2017,1854.1378300000001,1,3,1,4,7,2
2017,3104.88595,2,2,2,2,4,1
2017,3191.48209,1,1,1,4,7,2
2017,3191.48209,1,1,1,4,7,2
2017,5247.96393,1,1,2,1,8,5
2017,1776.7907699999998,2,1,2,1,8,4
2017,1026.8384,1,1,2,1,7,4
2017,1129.97616,2,1,2,1,7,3
2017,1569.14023,1,2,2,2,7,3
2017,5005.11197,2,1,2,1,6,1
2017,1491.99223,2,1,2,1,8,5
2017,2717.24234,2,2,2,2,3,1
2017,1569.86843,1,1,2,1,4,1
2017,902.38862,2,1,2,1,5,1
2017,1124.13698,2,1,2,1,5,1
2017,1566.81129,2,1,2,1,6,2
2017,1033.6902300000002,1,1,2,1,6,4
2017,1033.6902300000002,1,1,2,1,6,4
2017,949.58186,2,1,1,4,8,2
2017,1057.77243,1,1,2,1,6,4
2017,1401.03215,2,3,1,4,6,2
2017,1401.03215,2,3,1,4,6,2
2017,1665.2732,2,1,2,1,5,2
2017,3319.99121,2,3,2,3,6,2
2017,1130.04892,1,3,2,3,6,1
2017,1042.40687,1,1,2,1,8,2
2017,2334.56221,1,1,2,1,7,4
2017,1179.77715,1,1,2,1,5,1
2017,3571.0467,1,1,2,1,5,2
2017,2862.29181,2,2,2,2,7,4
2017,5021.4226100000005,2,1,2,1,2,1
2017,5021.4226100000005,2,1,2,1,2,1
2017,2406.5005899999996,1,1,2,1,7,1
2017,2406.5005899999996,1,1,2,1,7,1
2017,2406.5005899999996,1,1,2,1,7,1
2017,2386.07596,2,3,2,3,6,2
2017,2986.45557,2,1,2,1,3,1
2017,645.78486,1,1,1,4,5,1
2017,645.78486,1,1,1,4,5,1
2017,3065.18497,2,3,1,4,5,1
2017,1399.96199,2,1,2,1,6,2
2017,1547.19053,1,1,2,1,7,2
2017,743.06452,2,1,2,1,5,5
2017,1135.9989699999999,2,1,2,1,6,2
2017,1744.8039800000001,1,1,2,1,1,1
2017,1744.8039800000001,1,1,2,1,1,1
2017,656.2966299999999,1,1,2,1,6,2
2017,761.10445,2,2,2,2,6,1
2017,761.10445,2,2,2,2,6,1
2017,352.60306,2,1,2,1,6,2
2017,686.18142,2,1,2,1,6,4
2017,1770.4953899999998,1,1,2,1,8,4
2017,576.25398,1,1,2,1,7,4
2017,374.44407,2,1,2,1,7,2
2017,3797.3290799999995,2,1,2,1,1,1
2017,6038.2297100000005,2,1,2,1,2,1
2017,1734.66513,2,1,2,1,6,4
2017,626.87286,2,1,2,1,6,2
2017,449.7058,2,1,2,1,4,1
2017,2031.3360899999998,1,1,2,1,7,4
2017,920.0402300000001,1,1,2,1,3,1
2017,1395.6596,2,1,1,4,6,1
2017,1414.61537,1,1,2,1,8,2
2017,1047.9765300000001,2,1,2,1,4,1
2017,871.1762699999999,1,2,2,2,6,1
2017,1264.76237,1,1,2,1,1,1
2017,570.55969,1,2,2,2,7,2
2017,1268.4181199999998,1,1,2,1,5,1
2017,477.05181,2,3,2,3,5,1
2017,4098.0567,2,1,2,1,7,2
2017,607.19609,2,2,2,2,5,1
2017,1174.7250199999999,1,1,2,1,5,1
2017,1069.21045,2,1,2,1,6,2
2017,657.33959,1,1,2,1,6,5
2017,390.24872999999997,2,1,2,1,7,1
2017,811.36647,2,1,2,1,7,4
2017,702.18744,2,3,2,3,6,4
2017,1964.6613300000001,1,2,2,2,6,2
2017,1964.6613300000001,1,2,2,2,6,2
2017,2531.34269,1,2,2,2,8,4
2017,2292.5632600000004,1,1,1,4,6,2
2017,12645.6603,1,1,1,4,5,2
2017,1211.8244300000001,2,1,2,1,7,4
2017,1007.65111,2,1,2,1,8,1
2017,6833.180990000001,1,1,2,1,3,1
2017,955.3603,1,1,2,1,7,2
2017,1459.8445,1,1,1,4,5,2
2017,16050.306540000001,1,1,2,1,8,2
2017,2813.63625,1,1,2,1,5,1
2017,2813.63625,1,1,2,1,5,1
2017,2813.63625,1,1,2,1,5,1
2017,56200.7857,1,1,2,1,5,2
2017,3812.08794,2,3,1,4,4,2
2017,3229.58372,1,1,2,1,7,5
2017,3014.18299,1,1,2,1,7,2
2017,6807.654990000001,1,1,2,1,1,1
2017,2995.49752,2,1,2,1,6,2
2017,6211.2964600000005,1,1,2,1,3,1
2017,3603.40339,2,1,1,4,5,2
2017,944.6003900000001,2,1,2,1,5,4
2017,890.27271,2,1,2,1,8,2
2017,2096.98203,1,2,2,2,3,1
2017,1055.32345,2,1,2,1,7,4
2017,1055.32345,2,1,2,1,7,4
2017,1055.32345,2,1,2,1,7,4
2017,1055.32345,2,1,2,1,7,4
2017,834.2878,2,1,1,4,2,1
2017,2893.6556100000003,1,1,2,1,7,2
2017,2893.6556100000003,1,1,2,1,7,2
2017,697.1508,2,3,2,3,6,2
2017,639.23679,2,1,2,1,5,5
2017,1054.85219,1,1,2,1,5,1
2017,2343.7754600000003,1,1,1,4,4,1
2017,1578.96133,1,2,2,2,8,1
2017,1056.65965,1,1,2,1,6,1
2017,8088.339140000001,1,1,2,1,3,1
2017,273.09625,2,1,2,1,8,88
2017,6655.2551,2,1,2,1,6,5
2017,6655.2551,2,1,2,1,6,5
2017,1838.9682899999998,1,2,2,2,5,2
2017,525.8579599999999,1,1,2,1,8,1
2017,1243.57315,2,1,2,1,2,1
2017,1243.57315,2,1,2,1,2,1
2017,540.23238,2,1,2,1,7,5
2017,713.95408,2,1,2,1,5,1
2017,713.95408,2,1,2,1,5,1
2017,1597.5387,1,2,2,2,7,1
2017,644.30355,1,1,2,1,6,2
2017,2097.04406,1,2,2,2,7,3
2017,1444.0922,2,1,2,1,2,1
2017,1726.5927600000002,1,1,2,1,6,2
2017,1726.5927600000002,1,1,2,1,6,2
2017,2970.46481,2,1,2,1,3,1
2017,2131.2380399999997,1,1,2,1,6,4
2017,9251.457059999999,1,1,2,1,6,2
2017,1906.8386,1,2,2,2,3,1
2017,1232.96619,1,1,2,1,7,1
2017,5493.3480899999995,1,2,2,2,6,5
2017,5493.3480899999995,1,2,2,2,6,5
2017,5493.3480899999995,1,2,2,2,6,5
2017,1560.20153,2,1,2,1,6,4
2017,1560.20153,2,1,2,1,6,4
2017,1732.3699199999999,1,1,2,1,8,2
2017,1971.30321,2,2,2,2,7,3
2017,2890.47008,2,1,2,1,3,1
2017,1517.65331,1,1,1,4,5,2
2017,1517.65331,1,1,1,4,5,2
2017,8194.7451,2,1,2,1,6,5
2017,818.36596,2,1,2,1,5,2
2017,818.36596,2,1,2,1,5,2
2017,1530.4331300000001,2,1,2,1,3,1
2017,839.6800599999999,1,1,2,1,8,2
2017,1553.24607,1,1,2,1,4,1
2017,1206.6403,1,2,2,2,7,4
2017,1293.63492,1,2,2,2,5,1
2017,1121.1096699999998,1,3,2,3,5,88
2017,1227.4369,1,1,2,1,1,1
2017,787.38923,1,1,2,1,6,2
2017,724.96125,1,1,2,1,8,4
2017,1672.62965,1,2,2,2,1,1
2017,1538.3419099999999,2,2,2,2,7,1
2017,3148.37896,1,1,2,1,5,2
2017,2282.40485,2,3,2,3,7,4
2017,3626.75539,2,3,2,3,4,1
2017,2760.30284,2,1,2,1,7,4
2017,2760.30284,2,1,2,1,7,4
2017,1467.6132699999998,1,2,2,2,7,4
2017,2485.52822,2,1,2,1,5,1
2017,3133.57855,2,3,2,3,8,4
2017,7304.1628,1,1,2,1,7,4
2017,1964.6613300000001,1,2,2,2,6,2
2017,309.80753,2,2,2,2,7,1
2017,905.1297800000001,1,1,2,1,6,2
2017,2890.21679,1,1,2,1,8,5
2017,3477.43244,1,1,2,1,6,2
2017,833.44244,1,2,2,2,5,1
2017,833.44244,1,2,2,2,5,1
2017,380.18032999999997,1,1,2,1,6,1
2017,371.43392,1,3,2,3,6,4
2017,371.43392,1,3,2,3,6,4
2017,588.9916400000001,2,2,2,2,6,1
2017,343.50855,1,1,2,1,7,4
2017,1856.8112399999998,2,2,2,2,5,1
2017,326.76456,2,1,2,1,7,4
2017,1415.51119,1,1,2,1,4,1
2017,981.47645,2,1,2,1,7,2
2017,867.85333,2,1,2,1,8,2
2017,535.8887599999999,1,1,1,4,8,2
2017,550.69767,2,1,2,1,7,4
2017,1415.51119,1,1,2,1,4,1
2017,655.37605,2,1,2,1,5,2
2017,1144.1013699999999,1,1,2,1,2,1
2017,681.21487,2,1,2,1,6,1
2017,704.51439,1,1,2,1,7,4
2017,600.4467,1,1,2,1,5,1
2017,2666.77738,1,1,2,1,7,4
2017,852.6062,1,1,2,1,4,1
2017,746.34763,2,1,2,1,8,2
2017,695.66628,1,1,2,1,6,2
2017,1304.03271,1,1,2,1,4,1
2017,1034.7445599999999,1,1,2,1,7,1
2017,1060.5901900000001,2,2,2,2,2,1
2017,886.10856,2,1,2,1,6,1
2017,1269.90926,1,1,2,1,2,1
2017,1192.73359,2,2,2,2,5,2
2017,1683.97565,1,2,2,2,8,5
2017,1447.55185,2,1,2,1,7,1
2017,3766.95529,2,1,2,1,3,1
2017,25542.50778,2,1,2,1,5,2
2017,4257.084629999999,2,1,2,1,5,2
2017,4257.084629999999,2,1,2,1,5,2
2017,3663.15185,1,1,2,1,7,1
2017,3047.62213,2,3,2,3,7,4
2017,4587.004010000001,2,1,2,1,2,1
2017,4587.004010000001,2,1,2,1,2,1
2017,3304.44898,1,1,1,4,8,2
2017,4922.47209,1,1,1,4,5,4
2017,5296.84123,1,1,1,4,1,1
2017,3627.56733,1,1,2,1,8,4
2017,4001.7814,1,2,2,2,6,2
2017,422.02824000000004,1,1,2,1,4,2
2017,422.02824000000004,1,1,2,1,4,2
2017,19945.6265,1,1,2,1,5,1
2017,13547.46329,1,1,2,1,1,1
2017,4539.1647,2,1,2,1,3,1
2017,2407.6654399999998,1,1,2,1,5,2
2017,1822.7875199999999,1,1,2,1,8,1
2017,5433.63156,1,3,2,3,2,1
2017,4907.96525,1,1,1,4,3,1
2017,2573.00423,1,2,2,2,6,88
2017,2201.1963,1,1,2,1,6,2
2017,1935.93188,2,1,2,1,8,4
2017,726.4182400000001,1,1,2,1,5,2
2017,2308.5246,1,1,1,4,5,1
2017,1518.11601,2,1,2,1,4,1
2017,1533.68561,2,2,2,2,6,1
2017,1018.32075,2,1,2,1,2,1
2017,676.9345400000001,1,1,2,1,8,2
2017,855.4372,1,1,2,1,3,1
2017,2563.7170899999996,1,1,2,1,6,2
2017,3064.31923,2,2,2,2,7,3
2017,756.18624,2,1,2,1,5,2
2017,175.44563,2,1,2,1,5,1
2017,686.99193,2,1,2,1,6,4
2017,2369.57436,2,1,1,4,4,1
2017,2369.57436,2,1,1,4,4,1
2017,822.90103,2,1,2,1,3,1
2017,674.87626,2,3,2,3,6,1
2017,900.80789,2,1,2,1,3,1
2017,765.36459,1,3,2,3,6,1
2017,639.71181,2,1,2,1,6,5
2017,531.74013,1,1,2,1,7,2
2017,811.98459,1,1,1,4,4,2
2017,1616.07948,1,1,2,1,7,2
2017,3767.1265,1,1,2,1,6,1
2017,3854.26992,2,3,2,3,6,5
2017,3854.26992,2,3,2,3,6,5
2017,1345.6977,1,1,2,1,7,2
2017,2132.74062,1,1,2,1,4,1
2017,2132.74062,1,1,2,1,4,1
2017,2132.74062,1,1,2,1,4,1
2017,1187.56618,2,1,1,4,6,1
2017,3237.7711600000002,1,1,2,1,6,1
2017,3237.7711600000002,1,1,2,1,6,1
2017,30140.9258,1,1,2,1,5,2
2017,5985.45474,2,1,2,1,5,2
2017,1674.6264,1,1,2,1,8,2
2017,4504.46893,2,1,2,1,5,4
2017,3821.20039,2,1,2,1,5,1
2017,2884.38638,2,2,2,2,2,1
2017,1337.9782,2,1,1,4,6,5
2017,1344.76421,2,1,2,1,7,4
2017,1425.69025,1,1,2,1,1,1
2017,2208.48178,2,1,2,1,2,1
2017,1796.13549,1,1,2,1,6,1
2017,3470.20021,1,1,2,1,5,1
2017,938.41522,2,1,2,1,7,2
2017,938.41522,2,1,2,1,7,2
2017,871.02773,1,1,2,1,5,1
2017,703.8908299999999,1,1,2,1,7,1
2017,1687.981,2,3,2,3,6,4
2017,859.16894,2,1,2,1,4,1
2017,4963.27988,1,1,2,1,5,1
2017,979.99812,2,1,2,1,5,1
2017,1337.34993,1,1,1,4,1,1
2017,2321.90055,2,1,1,4,6,1
2017,2321.90055,2,1,1,4,6,1
2017,2288.73823,2,1,2,1,8,3
2017,2919.71545,1,1,2,1,1,1
2017,744.49766,2,2,2,2,6,4
2017,744.49766,2,2,2,2,6,4
2017,1509.22119,1,1,2,1,7,3
2017,15495.6224,2,1,2,1,6,1
2017,817.3595799999999,1,1,2,1,5,1
2017,817.3595799999999,1,1,2,1,5,1
2017,2784.64442,1,2,2,2,6,4
2017,680.79896,2,1,2,1,6,2
2017,4799.76,1,1,2,1,6,2
2017,11063.3221,2,1,2,1,2,1
2017,502.69325,1,1,2,1,8,2
2017,1653.0619199999999,1,1,2,1,5,1
2017,2807.55174,2,1,2,1,4,1
2017,1863.1585699999998,1,1,2,1,6,1
2017,1591.13895,2,3,2,3,6,2
2017,1675.52898,2,1,1,4,7,3
2017,2656.39907,1,1,1,4,1,1
2017,2656.39907,1,1,1,4,1,1
2017,2656.39907,1,1,1,4,1,1
2017,2656.39907,1,1,1,4,1,1
